Department,Entity,Pay Date,Product Family,Expense area,Supplier Name,Transaction Number,Net Amount
DESNZ,UKAEA,14/02/2024,Engineering Goods,Fusion,Anchor pumps co Ltd,5169805,"2,289.70"
DESNZ,UKAEA,19/02/2024,Energy and Fuels,Fusion,Edmundson Electricals Ltd,5170025,"2,380.47"
DESNZ,UKAEA,07/02/2024,Engineering Goods,Fusion,Sarens UK Ltd,5169003,"2,480.00"
DESNZ,UKAEA,14/02/2024,Engineering Goods,Fusion,Sarens UK Ltd,5169303,"2,480.00"
DESNZ,UKAEA,12/02/2024,Engineering Goods,Fusion,Clearview Imaging Limited,5169308,"2,515.00"
DESNZ,UKAEA,19/02/2024,Research,Fusion,University of Warwick - GBP,5170177,"2,525.00"
DESNZ,UKAEA,19/02/2024,Engineering Goods,Fusion,FTI Ltd,5170174,"2,545.47"
DESNZ,UKAEA,21/02/2024,Other Employee Expenses,Fusion,Employee Expenses,20020171,"2,576.00"
DESNZ,UKAEA,21/02/2024,Engineering Goods,Fusion,S.A.F.I. LTD,5170337,"2,653.68"
DESNZ,UKAEA,12/02/2024,Engineering Goods,Fusion,Edmundson Electricals Ltd,5169243,"2,745.62"
DESNZ,UKAEA,12/02/2024,Energy and Fuels,Fusion,Edmundson Electricals Ltd,5169451,"2,787.75"
DESNZ,UKAEA,12/02/2024,Engineering Goods,Fusion,University of Warwick - GBP,5169358,"2,800.00"
DESNZ,UKAEA,14/02/2024,Engineering Goods,Fusion,Shropshire Stainless & Aluminium Ltd,5169794,"2,941.85"
DESNZ,UKAEA,14/02/2024,Engineering Goods,Fusion,Machine Building Systems Ltd.,5169660,"2,982.12"
DESNZ,UKAEA,27/02/2024,Engineering Goods,Fusion,Foremost Electronics Ltd,5170490,"2,986.17"
DESNZ,UKAEA,27/02/2024,Facilities,Fusion,Arcadis (UK) Ltd.,5170684,"3,028.16"
DESNZ,UKAEA,19/02/2024,Research,Fusion,University of York - GBP,5170060,"3,057.49"
DESNZ,UKAEA,12/02/2024,Energy and Fuels,Fusion,Edmundson Electricals Ltd,5169447,"3,080.46"
DESNZ,UKAEA,05/02/2024,Research,Fusion,University of Warwick - GBP,5167913,"3,125.00"
DESNZ,UKAEA,14/02/2024,Research,Fusion,Acantecs Limited,5169724,"3,168.00"
DESNZ,UKAEA,05/02/2024,Research,Fusion,University of Southampton,5168721,"3,227.93"
DESNZ,UKAEA,27/02/2024,Engineering Goods,Fusion,S.A.F.I. LTD,5170581,"3,283.32"
DESNZ,UKAEA,12/02/2024,Engineering Goods,Fusion,Van Toan Lee LTD,5169306,"3,400.00"
DESNZ,UKAEA,21/02/2024,ICT,Fusion,FS.com Innovation Ltd,5170391,"3,561.60"
DESNZ,UKAEA,12/02/2024,Energy and Fuels,Fusion,Edmundson Electricals Ltd,5169445,"3,585.54"
DESNZ,UKAEA,27/02/2024,Engineering Goods,Fusion,Kiartys Engineering Limited,5170515,"3,605.08"
DESNZ,UKAEA,05/02/2024,Engineering Goods,Fusion,Sundry Supplier,5168685,"3,640.00"
DESNZ,UKAEA,05/02/2024,Engineering Goods,Fusion,A W Clarke,5168771,"3,682.10"
DESNZ,UKAEA,05/02/2024,Engineering Goods,Fusion,Thorlabs Ltd,5168645,"3,726.81"
DESNZ,UKAEA,21/02/2024,Engineering Goods,Fusion,Manutan UK Limited,5170258,"4,074.77"
DESNZ,UKAEA,07/02/2024,Engineering Goods,Fusion,Ingrid West Machinery Ltd,5169222,"4,174.00"
